cluster_id,phrase,keep,canonical,source
19,Jack Nicholson,true,Jack Nicholson,llm
19,James Bond,true,James Bond,llm
19,John,false,John,llm
19,John Wayne,true,John Wayne,llm
19,Johnny Depp,true,Johnny Depp,llm
19,Meryl Streep,true,Meryl Streep,llm
19,Michael Douglas,true,Michael Douglas,llm
19,New York,true,New York,llm
19,Oscar,true,Oscar,llm
19,Paris,true,Paris,llm
19,Paul Newman,true,Paul Newman,llm
19,Scarlett Johansson,true,Scarlett Johansson,llm
19,Star Wars,true,Star Wars,llm
19,Steven Spielberg,true,Steven Spielberg,llm
19,Tom Cruise,true,Tom Cruise,llm
19,Tom Hanks,true,Tom Hanks,llm
19,Tony,false,Tony,llm
19,Western,false,Western,llm
19,Woody Allen,true,Woody Allen,llm
19,World War II,true,World War II,llm
20,According,false,According,llm
20,American,false,American,llm
20,Bible,true,Bible,llm
20,Britain,true,Britain,llm
20,British,false,British,llm
20,Brits,true,Britain,llm
20,Catholic,true,Catholic,llm
20,Chinese,false,Chinese,llm
20,Christian,false,Christian,llm
20,Christmas,true,Christmas,llm
20,Don,false,Don,llm
20,Earth,true,Earth,llm
20,England,true,England,llm
20,English,false,English,llm
20,European,false,European,llm
20,French,false,French,llm
20,God,true,God,llm
20,Idiomatically,false,Idiomatically,llm
20,Internet,true,Internet,llm
20,James Bible,true,King James Bible,llm
20,Japanese,false,Japanese,llm
20,Jeopardy,true,Jeopardy,llm
20,Jesus,true,Jesus,llm
20,Jimmy of the Clue Crew,true,Jimmy of the Clue Crew,llm
20,Mary,false,Mary,llm
20,New England,true,New England,llm
20,Old English,true,Old English,llm
20,Proverbially,false,Proverbially,llm
20,Roman,false,Roman,llm
20,Sarah of the Clue Crew,true,Sarah of the Clue Crew,llm
20,Scottish,false,Scottish,llm
20,Shakespeare,true,Shakespeare,llm
20,South African of Dutch,false,South African of Dutch,llm
20,Spanish,false,Spanish,llm
20,the Brits,true,Britain,llm
20,the French,false,the French,llm
20,the German,false,the German,llm
20,the Greek,false,the Greek,llm
20,the Italian,false,the Italian,llm
20,the Latin,false,the Latin,llm
21,Alexander the Great,true,Alexander the Great,llm
21,Britain,true,Britain,llm
21,British,false,British,llm
21,Charles II,true,Charles II,llm
21,China,true,China,llm
21,Crimean War,true,Crimean War,llm
21,Egypt,true,Egypt,llm
21,England,true,England,llm
21,English,false,English,llm
21,Europe,true,Europe,llm
21,European,false,European,llm
21,France,true,France,llm
21,French,false,French,llm
21,German,false,German,llm
21,Great Britain,true,Great Britain,llm
21,Henry VIII,true,Henry VIII,llm
21,Italy,true,Italy,llm
21,Julius Caesar,true,Julius Caesar,llm
21,Mary,true,Mary,llm
21,Mongol Empire,true,Mongol Empire,llm
21,Napoleon,true,Napoleon,llm
21,Napoleon III,true,Napoleon III,llm
21,Ottoman Empire,true,Ottoman Empire,llm
21,Paris,true,Paris,llm
21,Peter the Great,true,Peter the Great,llm
21,Roman,false,Roman,llm
21,Rome,true,Rome,llm
21,Russia,true,Russia,llm
21,Scotland,true,Scotland,llm
21,Spain,true,Spain,llm
21,Spanish,false,Spanish,llm
21,Tower of London,true,Tower of London,llm
21,Victoria,true,Victoria,llm
21,William the Conqueror,true,William the Conqueror,llm
22,America,true,America,llm
22,American,false,American,llm
22,British,false,British,llm
22,California,true,California,llm
22,Chinese,false,Chinese,llm
22,Dutch,false,Dutch,llm
22,English,false,English,llm
22,European,false,European,llm
22,France,true,France,llm
22,German,false,German,llm
22,Germany,true,Germany,llm
22,Greek,false,Greek,llm
22,India,true,India,llm
22,Indian,false,Indian,llm
22,Irish,false,Irish,llm
22,Italian,false,Italian,llm
22,Italy,true,Italy,llm
22,Japan,true,Japan,llm
22,Japanese,false,Japanese,llm
22,Jimmy of the Clue Crew,true,Jimmy of the Clue Crew,llm
22,Latin American,false,Latin American,llm
22,Mexican,false,Mexican,llm
22,Mexico,true,Mexico,llm
22,New England,true,New England,llm
22,New Orleans,true,New Orleans,llm
22,New York,true,New York,llm
22,New York City,true,New York City,llm
22,Russian,false,Russian,llm
22,Sarah of the Clue Crew,true,Sarah of the Clue Crew,llm
22,South America,true,South America,llm
22,South American,false,South American,llm
22,Spanish,false,Spanish,llm
22,Swiss,false,Swiss,llm
22,Though,false,Though,llm
22,the French,false,the French,llm
23,Aida,true,Aida,llm
23,American,false,American,llm
23,Austria,true,Austria,llm
23,Bach,true,Johann Sebastian Bach,llm
23,Beethoven,true,Beethoven,llm
23,Brahms,true,Brahms,llm
23,Carmen,true,Carmen,llm
23,Chopin,true,Chopin,llm
23,Claude Debussy,true,Claude Debussy,llm
23,Don Giovanni,true,Don Giovanni,llm
23,English,false,English,llm
23,Felix Mendelssohn,true,Felix Mendelssohn,llm
23,Franz Liszt,true,Franz Liszt,llm
23,Franz Schubert,true,Franz Schubert,llm
23,French,false,French,llm
23,German,false,German,llm
23,Giuseppe Verdi,true,Giuseppe Verdi,llm
23,Handel,true,Handel,llm
23,Haydn,true,Joseph Haydn,llm
23,Italian,false,Italian,llm
23,Johann Sebastian Bach,true,Johann Sebastian Bach,llm
23,Joseph Haydn,true,Joseph Haydn,llm
23,La,false,La,llm
23,La Scala,true,La Scala,llm
23,Latin,false,Latin,llm
23,Mozart,true,Mozart,llm
23,New York Philharmonic,true,New York Philharmonic,llm
23,Paris,true,Paris,llm
23,Prokofiev,true,Prokofiev,llm
23,Puccini,true,Puccini,llm
23,Richard Strauss,true,Richard Strauss,llm
23,Richard Wagner,true,Richard Wagner,llm
23,Rossini,true,Rossini,llm
23,Russian,false,Russian,llm
23,Salzburg,true,Salzburg,llm
23,Schubert,true,Franz Schubert,llm
23,Stravinsky,true,Stravinsky,llm
23,Symphony No,false,Symphony No,llm
23,Tchaikovsky,true,Tchaikovsky,llm
23,Verdi,true,Giuseppe Verdi,llm
23,Vienna,true,Vienna,llm
23,Vivaldi,true,Vivaldi,llm
23,Wagner,true,Richard Wagner,llm
24,Achilles,true,Achilles,llm
24,Alexander the Great,true,Alexander the Great,llm
24,Aphrodite,true,Aphrodite,llm
24,Apollo,true,Apollo,llm
24,Athena,true,Athena,llm
24,Athens,true,Athens,llm
24,Aztecs,true,Aztecs,llm
24,Crete,true,Crete,llm
24,Earth,true,Earth,llm
24,Egypt,true,Egypt,llm
24,Egyptian,false,Egyptian,llm
24,Etruscan,true,Etruscan,llm
24,Greece,true,Greece,llm
24,Greek,false,Greek,llm
24,Hades,true,Hades,llm
24,Helen of Troy,true,Helen of Troy,llm
24,Hera,true,Hera,llm
24,Hercules,true,Hercules,llm
24,Hermes,true,Hermes,llm
24,Julius Caesar,true,Julius Caesar,llm
24,Latin,false,Latin,llm
24,Loki,true,Loki,llm
24,Medusa,true,Medusa,llm
24,Norse,false,Norse,llm
24,Odin,true,Odin,llm
24,Odysseus,true,Odysseus,llm
24,Paris,true,Paris,llm
24,Poseidon,true,Poseidon,llm
24,Roman,false,Roman,llm
24,Rome,true,Rome,llm
24,Sarah of the Clue Crew,true,Sarah of the Clue Crew,llm
24,Thor,true,Thor,llm
24,Trojan War,true,Trojan War,llm
24,Zeus,true,Zeus,llm
25,Act I,false,Act I,llm
25,Brutus,true,Brutus,llm
25,Cleopatra,true,Cleopatra,llm
25,Cordelia,true,Cordelia,llm
25,Cressida,true,Cressida,llm
25,Desdemona,true,Desdemona,llm
25,Dream,true,A Midsummer Night's Dream,llm
25,Falstaff,true,Falstaff,llm
25,Goneril,true,Goneril,llm
25,Greek,false,Greek,llm
25,Hamlet,true,Hamlet,llm
25,Henry V,true,Henry V,llm
25,Iago,true,Iago,llm
25,Juliet,true,Juliet,llm
25,Julius Caesar,true,Julius Caesar,llm
25,Lear,true,King Lear,llm
25,Macbeth,true,Macbeth,llm
25,Mark Antony,true,Mark Antony,llm
25,Merchant of Venice,true,Merchant of Venice,llm
25,Midsummer Night,true,A Midsummer Night's Dream,llm
25,Othello,true,Othello,llm
25,Petruchio,true,Petruchio,llm
25,Prospero,true,Prospero,llm
25,Regan,true,Regan,llm
25,Richard III,true,Richard III,llm
25,Romeo,true,Romeo,llm
25,Shakespeare,true,William Shakespeare,llm
25,Taming of the Shrew,true,Taming of the Shrew,llm
25,Tempest,true,Tempest,llm
25,Troilus,true,Troilus,llm
25,Twelfth Night,true,Twelfth Night,llm
25,Two Gentlemen of Verona,true,Two Gentlemen of Verona,llm
25,William Shakespeare,true,William Shakespeare,llm
26,African,false,African,llm
26,Alice Walker,true,Alice Walker,llm
26,American,false,American,llm
26,Anne Rice,true,Anne Rice,llm
26,Black,false,Black,llm
26,British,false,British,llm
26,Charles Dickens,true,Charles Dickens,llm
26,Civil War,true,Civil War,llm
26,Edgar Allan Poe,true,Edgar Allan Poe,llm
26,English,false,English,llm
26,Ernest Hemingway,true,Ernest Hemingway,llm
26,French,false,French,llm
26,George Eliot,true,George Eliot,llm
26,German,false,German,llm
26,Good Earth,true,Good Earth,llm
26,Hemingway,true,Ernest Hemingway,llm
26,Henry James,true,Henry James,llm
26,Jack London,true,Jack London,llm
26,James,false,James,llm
26,James Baldwin,true,James Baldwin,llm
26,John,false,John,llm
26,John Grisham,true,John Grisham,llm
26,John Steinbeck,true,John Steinbeck,llm
26,Lewis Carroll,true,Lewis Carroll,llm
26,Mark Twain,true,Mark Twain,llm
26,Nathaniel Hawthorne,true,Nathaniel Hawthorne,llm
26,New York City,true,New York City,llm
26,Nobel Prize,true,Nobel Prize,llm
26,Paris,true,Paris,llm
26,Pulitzer Prize,true,Pulitzer Prize,llm
26,Robert Louis Stevenson,true,Robert Louis Stevenson,llm
26,Russian,false,Russian,llm
26,Scott Fitzgerald,true,F. Scott Fitzgerald,llm
26,Shakespeare,true,Shakespeare,llm
26,Sinclair Lewis,true,Sinclair Lewis,llm
26,Stephen King,true,Stephen King,llm
26,Thomas Hardy,true,Thomas Hardy,llm
26,Virginia Woolf,true,Virginia Woolf,llm
26,William Faulkner,true,William Faulkner,llm
27,According,false,According,llm
27,Adam Sandler,true,Adam Sandler,llm
27,American,false,American,llm
27,Asian,false,Asian,llm
27,Bible,true,Bible,llm
27,British,false,British,llm
27,British Open,true,British Open,llm
27,Charlie White,true,Charlie White,llm
27,Cheryl of the Clue Crew,true,Cheryl of the Clue Crew,llm
27,Chinese,false,Chinese,llm
27,Clue,true,Clue,llm
27,Don,false,Don,llm
27,England,true,England,llm
27,English,false,English,llm
27,French,false,French,llm
27,French Open,true,French Open,llm
27,German,false,German,llm
27,Greek,false,Greek,llm
27,Hana Ali,true,Hana Ali,llm
27,Hasbro,true,Hasbro,llm
27,Italian,false,Italian,llm
27,Jabbar,true,Kareem Abdul-Jabbar,llm
27,Japanese,false,Japanese,llm
27,Jennifer Shahade,true,Jennifer Shahade,llm
27,Jeopardy,true,Jeopardy,llm
27,Jimmy of the Clue Crew,true,Jimmy of the Clue Crew,llm
27,Jon of the Clue Crew,true,Jon of the Clue Crew,llm
27,Kareem Abdul,true,Kareem Abdul-Jabbar,llm
27,Kelly of the Clue Crew,true,Kelly of the Clue Crew,llm
27,Ken Jennings,true,Ken Jennings,llm
27,Killer Sudoku,true,Killer Sudoku,llm
27,Las Vegas,true,Las Vegas,llm
27,Latin,false,Latin,llm
27,Monopoly,true,Monopoly,llm
27,Native American,true,Native American,llm
27,Olympic,true,Olympic,llm
27,Park City,true,Park City,llm
27,Sarah of the Clue Crew,true,Sarah of the Clue Crew,llm
27,Scottish,false,Scottish,llm
27,Scrabble,true,Scrabble,llm
27,Sofia of the Clue Crew,true,Sofia of the Clue Crew,llm
27,Spanish,false,Spanish,llm
27,Texas Hold,true,Texas Hold'em,llm
27,Though,false,Though,llm
27,Trivial Pursuit,true,Trivial Pursuit,llm
27,Uno,true,Uno,llm
27,Zee James,true,Zee James,llm
27,the French,false,the French,llm
27,the Latin,false,the Latin,llm
28,Alice,true,Alice,llm
28,Arthur,true,Arthur,llm
28,Bambi,true,Bambi,llm
28,Beatrix Potter,true,Beatrix Potter,llm
28,British,false,British,llm
28,Bugs Bunny,true,Bugs Bunny,llm
28,Charlie Brown,true,Charlie Brown,llm
28,Charlotte,true,Charlotte,llm
28,Christmas Carol,true,Christmas Carol,llm
28,Cinderella,true,Cinderella,llm
28,Curious George,true,Curious George,llm
28,Disney,true,Disney,llm
28,Dodie Smith,true,Dodie Smith,llm
28,English,false,English,llm
28,Fox,false,Fox,llm
28,French,false,French,llm
28,German,false,German,llm
28,Greek,false,Greek,llm
28,Harry Potter,true,Harry Potter,llm
28,Jack,false,Jack,llm
28,Japanese,false,Japanese,llm
28,Jungle Book,true,Jungle Book,llm
28,Latin,false,Latin,llm
28,Lewis Carroll,true,Lewis Carroll,llm
28,Lion King,true,Lion King,llm
28,Marvel,true,Marvel,llm
28,Mickey Mouse,true,Mickey Mouse,llm
28,Muppet,true,Muppet,llm
28,Oh,false,Oh,llm
28,Oscar the Grouch,true,Oscar the Grouch,llm
28,Peter,false,Peter,llm
28,Peter Pan,true,Peter Pan,llm
28,Peter Rabbit,true,Peter Rabbit,llm
28,Pinocchio,true,Pinocchio,llm
28,Pooh Corner,true,Pooh Corner,llm
28,Santa,true,Santa,llm
28,Sarah of the Clue Crew,true,Sarah of the Clue Crew,llm
28,Seuss,true,Dr. Seuss,llm
28,Snoopy,true,Snoopy,llm
28,Snow White,true,Snow White,llm
28,Though,false,Though,llm
28,Tom,false,Tom,llm
28,Winnie,true,Winnie the Pooh,llm
28,Winnie the Pooh,true,Winnie the Pooh,llm
28,Wizard of Oz,true,Wizard of Oz,llm
28,Wonderland,true,Wonderland,llm
29,American Gothic,true,American Gothic,llm
29,Andy Warhol,true,Andy Warhol,llm
29,Auguste Rodin,true,Auguste Rodin,llm
29,Botticelli,true,Botticelli,llm
29,British,false,British,llm
29,British Museum,true,British Museum,llm
29,Claude Monet,true,Claude Monet,llm
29,Dutch,false,Dutch,llm
29,Edgar Degas,true,Edgar Degas,llm
29,Edouard Manet,true,Edouard Manet,llm
29,Florence,true,Florence,llm
29,France,true,France,llm
29,French,false,French,llm
29,Gauguin,true,Paul Gauguin,llm
29,Georgia,true,Georgia O'Keeffe,llm
29,Gogh,true,Vincent van Gogh,llm
29,Goya,true,Francisco Goya,llm
29,Impressionist,true,Impressionist,llm
29,Italian,false,Italian,llm
29,Keeffe,true,Georgia O'Keeffe,llm
29,Kelly of the Clue Crew,true,Kelly of the Clue Crew,llm
29,Leonardo,true,Leonardo da Vinci,llm
29,Louis David,true,Jacques-Louis David,llm
29,Louvre,true,Louvre,llm
29,Mary Cassatt,true,Mary Cassatt,llm
29,Michelangelo,true,Michelangelo,llm
29,Mona Lisa,true,Mona Lisa,llm
29,Monet,true,Claude Monet,llm
29,New York City,true,New York City,llm
29,Pablo Picasso,true,Pablo Picasso,llm
29,Paris,true,Paris,llm
29,Paul Gauguin,true,Paul Gauguin,llm
29,Peter Paul Rubens,true,Peter Paul Rubens,llm
29,Picasso,true,Pablo Picasso,llm
29,Raphael,true,Raphael,llm
29,Rembrandt,true,Rembrandt,llm
29,Renaissance,true,Renaissance,llm
29,Rodin,true,Auguste Rodin,llm
29,Sarah of the Clue Crew,true,Sarah of the Clue Crew,llm
29,Spanish,false,Spanish,llm
29,Van Gogh,true,Vincent van Gogh,llm
29,Vincent van Gogh,true,Vincent van Gogh,llm
29,Vinci,true,Leonardo da Vinci,llm
29,Whistler,true,Whistler,llm
30,According,false,According,llm
30,Agriculture,true,Department of Agriculture,llm
30,Amendment,false,Amendment,llm
30,America,true,United States,llm
30,American,false,American,llm
30,American Red Cross,true,American Red Cross,llm
30,Americans,false,Americans,llm
30,Army,true,Army,llm
30,Bill of Rights,true,Bill of Rights,llm
30,Black,true,Black,llm
30,Britain,true,Britain,llm
30,British,false,British,llm
30,Brown,true,Brown,llm
30,Cabinet,true,Cabinet,llm
30,California,true,California,llm
30,Canada,true,Canada,llm
30,Commerce,true,Commerce,llm
30,Constitution,true,Constitution,llm
30,Department of Agriculture,true,Department of Agriculture,llm
30,Department of Homeland Security,true,Department of Homeland Security,llm
30,Don,false,Don,llm
30,English,false,English,llm
30,First Amendment,true,First Amendment,llm
30,French,false,French,llm
30,George Washington,true,George Washington,llm
30,Homeland Security,true,Department of Homeland Security,llm
30,House,true,House of Representatives,llm
30,House of Representatives,true,House of Representatives,llm
30,Internet,true,Internet,llm
30,January,false,January,llm
30,Jimmy of the Clue Crew,false,Jimmy of the Clue Crew,llm
30,Library of Congress,true,Library of Congress,llm
30,National Constitution Center,true,National Constitution Center,llm
30,Navy,true,Navy,llm
30,New York City,true,New York City,llm
30,Old French,true,Old French,llm
30,Sarah of the Clue Crew,false,Sarah of the Clue Crew,llm
30,Secret Service,true,Secret Service,llm
30,Senate,true,Senate,llm
30,Supreme Court,true,Supreme Court,llm
30,Texas,true,Texas,llm
30,Treasury,true,Treasury Department,llm
30,Treasury Department,true,Treasury Department,llm
30,Uncle Sam,true,Uncle Sam,llm
30,United States,true,United States,llm
30,Washington,true,Washington,llm
30,the Greek,false,the Greek,llm
30,the Latin,false,the Latin,llm
31,America,true,America,llm
31,American,false,American,llm
31,American Idol,true,American Idol,llm
31,Anatomy,true,Grey's Anatomy,llm
31,Angels,true,Charlie's Angels,llm
31,Big Bang Theory,true,Big Bang Theory,llm
31,Billy Bob Thornton,true,Billy Bob Thornton,llm
31,Boston Legal,true,Boston Legal,llm
31,Breaking Bad,true,Breaking Bad,llm
31,British,false,British,llm
31,Brooklyn Nine,true,Brooklyn Nine-Nine,llm
31,Buffy the Vampire Slayer,true,Buffy the Vampire Slayer,llm
31,Charlie,true,Charlie's Angels,llm
31,Cheers,true,Cheers,llm
31,Chicago,true,Chicago,llm
31,Don,false,Don,llm
31,Emmy,true,Emmy,llm
31,Fox,true,Fox,llm
31,Frasier,true,Frasier,llm
31,Full House,true,Full House,llm
31,Game of Thrones,true,Game of Thrones,llm
31,Good Place,true,The Good Place,llm
31,Grey,true,Grey's Anatomy,llm
31,Hi,false,Hi,llm
31,House of Cards,true,House of Cards,llm
31,John,false,John,llm
31,Mad Men,true,Mad Men,llm
31,Mary Tyler Moore Show,true,Mary Tyler Moore Show,llm
31,Michael,false,Michael,llm
31,Modern Family,true,Modern Family,llm
31,National Museum of African American History,true,National Museum of African American History,llm
31,Netflix,true,Netflix,llm
31,New York City,true,New York City,llm
31,Oh,false,Oh,llm
31,Only Murders,true,Only Murders in the Building,llm
31,Oscar,true,Oscar,llm
31,Parks,true,Parks and Recreation,llm
31,Rick,false,Rick,llm
31,Seinfeld,true,Seinfeld,llm
31,Showtime,true,Showtime,llm
31,Simpsons,true,Simpsons,llm
31,Sopranos,true,Sopranos,llm
31,Star Trek,true,Star Trek,llm
31,Survivor,true,Survivor,llm
31,West Wing,true,The West Wing,llm
32,According,false,According,llm
32,American,false,American,llm
32,Bible,true,Bible,llm
32,Black,true,Black,llm
32,Black Bottom,true,Black Bottom,llm
32,Brit,false,Brit,llm
32,British,false,British,llm
32,Brits,false,Brits,llm
32,Chinese,false,Chinese,llm
32,Christmas,true,Christmas,llm
32,Don,false,Don,llm
32,Edgar Allan Poe,true,Edgar Allan Poe,llm
32,Elton John,true,Elton John,llm
32,England,true,England,llm
32,English,false,English,llm
32,French,false,French,llm
32,German,false,German,llm
32,God,true,God,llm
32,Greek,false,Greek,llm
32,Hamlet,true,Hamlet,llm
32,Hawaiian,false,Hawaiian,llm
32,Idiomatically,false,Idiomatically,llm
32,Irish,false,Irish,llm
32,Italian,false,Italian,llm
32,Jack,false,Jack,llm
32,Japanese,false,Japanese,llm
32,Jeopardy,true,Jeopardy,llm
32,Jimmy of the Clue Crew,false,Jimmy of the Clue Crew,llm
32,John,false,John,llm
32,Kelly of the Clue Crew,false,Kelly of the Clue Crew,llm
32,London,true,London,llm
32,Merriam,true,Merriam-Webster,llm
32,Native American,true,Native American,llm
32,New York City,true,New York City,llm
32,Old English,true,Old English,llm
32,Proverbially,false,Proverbially,llm
32,Russian,false,Russian,llm
32,Sarah of the Clue Crew,false,Sarah of the Clue Crew,llm
32,Shakespeare,true,Shakespeare,llm
32,Sofia of the Clue Crew,false,Sofia of the Clue Crew,llm
32,Spanish,false,Spanish,llm
32,Tom,false,Tom,llm
32,Webster,true,Merriam-Webster,llm
32,the French,false,the French,llm
32,the Greek,false,the Greek,llm
32,the Latin,false,the Latin,llm
33,America,true,America,llm
33,American,false,American,llm
33,Ben Affleck,true,Ben Affleck,llm
33,Best Picture Oscar,true,Best Picture Oscar,llm
33,Black Panther,true,Black Panther,llm
33,Brad Pitt,true,Brad Pitt,llm
33,British,false,British,llm
33,Cary Grant,true,Cary Grant,llm
33,Casablanca,true,Casablanca,llm
33,Clint Eastwood,true,Clint Eastwood,llm
33,Denzel Washington,true,Denzel Washington,llm
33,Die Hard,true,Die Hard,llm
33,Disney,true,Disney,llm
33,Dustin Hoffman,true,Dustin Hoffman,llm
33,Forrest Gump,true,Forrest Gump,llm
33,French,false,French,llm
33,George Clooney,true,George Clooney,llm
33,Godfather,true,The Godfather,llm
33,Hans Zimmer,true,Hans Zimmer,llm
33,Harrison Ford,true,Harrison Ford,llm
33,Hi,false,Hi,llm
33,Hitchcock,true,Hitchcock,llm
33,Hollywood,true,Hollywood,llm
33,Jack Nicholson,true,Jack Nicholson,llm
33,James Bond,true,James Bond,llm
33,Jimmy Stewart,true,Jimmy Stewart,llm
33,John,false,John,llm
33,John Wayne,true,John Wayne,llm
33,Kevin Costner,true,Kevin Costner,llm
33,Knives Out,true,Knives Out,llm
33,Leonard Maltin,true,Leonard Maltin,llm
33,Leonardo Di,true,Leonardo DiCaprio,llm
33,Matt Damon,true,Matt Damon,llm
33,Meryl Streep,true,Meryl Streep,llm
33,Michael Caine,true,Michael Caine,llm
33,New York,true,New York,llm
33,Once Upon,true,Once Upon a Time in Hollywood,llm
33,Paris,true,Paris,llm
33,Paul Newman,true,Paul Newman,llm
33,Peter Sellers,true,Peter Sellers,llm
33,Steve Martin,true,Steve Martin,llm
33,Steven Spielberg,true,Steven Spielberg,llm
33,Titanic,true,Titanic,llm
33,Tom Cruise,true,Tom Cruise,llm
33,Tom Hanks,true,Tom Hanks,llm
33,Will Ferrell,true,Will Ferrell,llm
33,Wizard of Oz,true,Wizard of Oz,llm
33,Woody Allen,true,Woody Allen,llm
33,World War II,true,World War II,llm
34,Africa,true,Africa,llm
34,British,false,British,llm
34,California,true,California,llm
34,Celsius,true,Celsius,llm
34,Cheryl of the Clue Crew,false,Cheryl of the Clue Crew,llm
34,Earth,true,Earth,llm
34,Euclid,true,Euclid,llm
34,Fahrenheit,true,Fahrenheit,llm
34,Fe,true,Fe,llm
34,French,false,French,llm
34,German,false,German,llm
34,God,true,God,llm
34,Greek,false,Greek,llm
34,Hg,true,Hg,llm
34,Isaac Newton,true,Isaac Newton,llm
34,Italian,false,Italian,llm
34,Jimmy of the Clue Crew,false,Jimmy of the Clue Crew,llm
34,Jon of the Clue Crew,false,Jon of the Clue Crew,llm
34,Jupiter,true,Jupiter,llm
34,Kelly of the Clue Crew,false,Kelly of the Clue Crew,llm
34,Kelvin,true,Kelvin,llm
34,Latin,false,Latin,llm
34,Mars,true,Mars,llm
34,Mohs,true,Mohs,llm
34,Moon,true,Moon,llm
34,Na,true,Na,llm
34,New Mexico,true,New Mexico,llm
34,Newton,true,Isaac Newton,llm
34,Nobel Prize,true,Nobel Prize,llm
34,Pacific Ocean,true,Pacific Ocean,llm
34,Roman,false,Roman,llm
34,Sarah of the Clue Crew,false,Sarah of the Clue Crew,llm
34,South Africa,true,South Africa,llm
34,South American,false,South American,llm
34,Sun,true,Sun,llm
34,Swiss,false,Swiss,llm
34,Though,false,Though,llm
34,the Earth,true,Earth,llm
34,the Greek,false,the Greek,llm
34,the Latin,false,the Latin,llm
35,Abraham Lincoln,true,Abraham Lincoln,llm
35,Al Gore,true,Al Gore,llm
35,Andrew Jackson,true,Andrew Jackson,llm
35,Barack Obama,true,Barack Obama,llm
35,Bill Clinton,true,Bill Clinton,llm
35,Bobby Kennedy,true,Bobby Kennedy,llm
35,Bush,true,George Bush,llm
35,Cabinet,true,Cabinet,llm
35,California,true,California,llm
35,Clinton,true,Bill Clinton,llm
35,Congress,true,Congress,llm
35,Democratic,false,Democratic,llm
35,Eisenhower,true,Eisenhower,llm
35,George,false,George,llm
35,George Bush,true,George Bush,llm
35,George Washington,true,George Washington,llm
35,Gerald Ford,true,Gerald Ford,llm
35,Grant,true,Grant,llm
35,Grover Cleveland,true,Grover Cleveland,llm
35,Harry Truman,true,Harry Truman,llm
35,Herbert Hoover,true,Herbert Hoover,llm
35,House,true,House,llm
35,James Madison,true,James Madison,llm
35,Jimmy Carter,true,Jimmy Carter,llm
35,John,false,John,llm
35,John Adams,true,John Adams,llm
35,John Quincy Adams,true,John Quincy Adams,llm
35,Kennedy,true,Kennedy,llm
35,Massachusetts,true,Massachusetts,llm
35,New York,true,New York,llm
35,New York City,true,New York City,llm
35,Republican,false,Republican,llm
35,Richard Nixon,true,Richard Nixon,llm
35,Ronald Reagan,true,Ronald Reagan,llm
35,Senate,true,Senate,llm
35,Supreme Court,true,Supreme Court,llm
35,Texas,true,Texas,llm
35,Thomas Jefferson,true,Thomas Jefferson,llm
35,White House,true,White House,llm
35,William Howard Taft,true,William Howard Taft,llm
35,Woodrow Wilson,true,Woodrow Wilson,llm
36,American,false,American,llm
36,Big Ten,true,Big Ten,llm
36,Boston,true,Boston,llm
36,Boston College,true,Boston College,llm
36,Brown University,true,Brown University,llm
36,Cambridge,true,Cambridge University,llm
36,Cambridge University,true,Cambridge University,llm
36,Chicago,true,University of Chicago,llm
36,Columbia,true,Columbia University,llm
36,Columbia University,true,Columbia University,llm
36,Dartmouth,true,Dartmouth,llm
36,Florida,true,Florida,llm
36,George,false,George,llm
36,George Washington,true,George Washington,llm
36,Georgetown,true,Georgetown,llm
36,Harvard,true,Harvard,llm
36,Indiana,true,Indiana,llm
36,Ivy League,true,Ivy League,llm
36,John,false,John,llm
36,Mary,true,William & Mary,llm
36,Massachusetts Institute of Technology,true,Massachusetts Institute of Technology,llm
36,New England,true,New England,llm
36,New Jersey,true,New Jersey,llm
36,New York,true,New York,llm
36,New York City,true,New York City,llm
36,Notre Dame,true,Notre Dame,llm
36,Ohio,true,Ohio,llm
36,Ohio State,true,Ohio State,llm
36,Oxford,true,Oxford,llm
36,Paris,true,Paris,llm
36,Penn State,true,Penn State,llm
36,Princeton,true,Princeton,llm
36,Roman Catholic,true,Roman Catholic,llm
36,Stanford,true,Stanford,llm
36,Texas,true,Texas,llm
36,Texas Tech,true,Texas Tech,llm
36,University,false,University,llm
36,University of Alabama,true,University of Alabama,llm
36,University of California,true,University of California,llm
36,University of Chicago,true,University of Chicago,llm
36,University of Florida,true,University of Florida,llm
36,University of Michigan,true,University of Michigan,llm
36,University of North Carolina,true,University of North Carolina,llm
36,University of Pennsylvania,true,University of Pennsylvania,llm
36,University of Texas,true,University of Texas,llm
36,University of Virginia,true,University of Virginia,llm
36,University of Washington,true,University of Washington,llm
36,Vassar,true,Vassar,llm
36,Washington,true,University of Washington,llm
36,William,true,William & Mary,llm
36,Yale,true,Yale,llm
37,Albert Einstein,true,Albert Einstein,llm
37,Alexander Graham Bell,true,Alexander Graham Bell,llm
37,American,false,American,llm
37,Ben Franklin,true,Ben Franklin,llm
37,British,false,British,llm
37,Charles Babbage,true,Charles Babbage,llm
37,Charles Darwin,true,Charles Darwin,llm
37,Darwin,true,Charles Darwin,llm
37,Earth,true,Earth,llm
37,Einstein,true,Albert Einstein,llm
37,England,true,England,llm
37,English,false,English,llm
37,English Channel,true,English Channel,llm
37,Ferb,true,Ferb,llm
37,Franklin,true,Ben Franklin,llm
37,French,false,French,llm
37,Frenchman,false,Frenchman,llm
37,Galileo,true,Galileo,llm
